ticket_id,ticket_description,category,priority,resolution_time_hours,assigned_team,status,created_date,cleaned_text
4892,Unauthorized access attempt,Security Incident,Critical,11.62,Security Team,Open,2025-07-17,unauthorized access attempt
4893,Monitor display flickering,Hardware Issue,Low,7.92,Security Team,Closed,2025-07-19,monitor display flickering
4894,WiFi disconnecting frequently,Network Issue,Medium,10.06,Security Team,Open,2025-09-02,wifi disconnecting frequently
4895,Unable to login after password reset,Password Reset,Critical,4.03,Security Team,Resolved,2025-12-22,unable login password reset
4896,Forgot system password,Password Reset,Critical,8.37,Network Team,Resolved,2025-10-09,forgot system password
4897,Keyboard not working properly,Hardware Issue,Critical,6.7,Database Team,Resolved,2025-12-09,keyboard working properly
4898,Suspicious login detected,Security Incident,Low,7.24,Database Team,Open,2025-07-20,suspicious login detected
4899,Database query execution failed,Database Issue,Low,4.36,IT Support,Resolved,2025-11-26,database query execution failed
4900,Keyboard not working properly,Hardware Issue,Medium,7.09,Network Team,Resolved,2025-11-06,keyboard working properly
4901,Forgot system password,Password Reset,Critical,6.04,Cloud Team,Resolved,2025-08-11,forgot system password
4902,AWS server instance down,Cloud Issue,Low,3.51,Cloud Team,Closed,2026-03-07,aws server instance
4903,Form submission failed,Application Bug,Medium,9.73,IT Support,Open,2026-06-09,form submission failed
4904,Form submission failed,Application Bug,Low,11.9,IT Support,Closed,2025-06-20,form submission failed
4905,WiFi disconnecting frequently,Network Issue,High,2.04,Application Team,In Progress,2025-12-18,wifi disconnecting frequently
4906,Dashboard not loading correctly,Application Bug,High,11.17,Cloud Team,In Progress,2026-05-07,dashboard loading correctly
4907,Keyboard not working properly,Hardware Issue,Low,8.0,Database Team,Open,2025-07-19,keyboard working properly
4908,Suspicious login detected,Security Incident,Critical,9.42,Network Team,In Progress,2026-05-18,suspicious login detected
4909,Forgot system password,Password Reset,Critical,1.62,Database Team,Closed,2026-02-17,forgot system password
4910,Unable to connect to database,Database Issue,Medium,10.62,Cloud Team,Open,2026-06-12,unable connect database
4911,API returning unexpected error,Application Bug,Low,5.4,Cloud Team,Resolved,2026-06-08,api returning unexpected error
4912,Monitor display flickering,Hardware Issue,Critical,4.07,Cloud Team,Resolved,2026-01-10,monitor display flickering
4913,Laptop not turning on,Hardware Issue,Critical,9.52,Network Team,Closed,2025-11-16,laptop turning
4914,Email attachments not opening,Email Issue,Low,11.7,Database Team,In Progress,2026-01-02,email attachments opening
4915,Unauthorized access attempt,Security Incident,Medium,11.77,Database Team,Closed,2025-07-02,unauthorized access attempt
4916,Monitor display flickering,Hardware Issue,Medium,7.21,IT Support,Open,2025-10-24,monitor display flickering
4917,Laptop not turning on,Hardware Issue,Critical,4.63,Security Team,Open,2025-08-04,laptop turning
4918,Laptop not turning on,Hardware Issue,Low,8.72,Network Team,Open,2026-04-11,laptop turning
4919,Unable to login after password reset,Password Reset,Low,1.38,Network Team,Open,2026-02-07,unable login password reset
4920,Internet speed extremely slow,Network Issue,Medium,11.56,Application Team,Resolved,2026-05-06,internet speed extremely slow
4921,Suspicious login detected,Security Incident,Medium,7.96,Cloud Team,Closed,2026-02-01,suspicious login detected
4922,Unable to install software update,Software Issue,Low,7.43,IT Support,In Progress,2026-02-24,unable install software update
4923,Unauthorized access attempt,Security Incident,Low,11.41,IT Support,Resolved,2026-01-13,unauthorized access attempt
4924,Unable to access internal network,Network Issue,Medium,10.54,Cloud Team,Closed,2026-01-23,unable access internal network
4925,Unable to access internal network,Network Issue,Low,1.46,Security Team,Open,2026-04-08,unable access internal network
4926,Unable to install software update,Software Issue,Medium,3.29,IT Support,Closed,2025-11-25,unable install software update
4927,Unable to access internal network,Network Issue,Critical,11.35,Application Team,In Progress,2026-02-14,unable access internal network
4928,Unable to install software update,Software Issue,High,1.53,Database Team,Closed,2025-07-15,unable install software update
4929,Database query execution failed,Database Issue,Low,1.28,Cloud Team,Open,2025-11-23,database query execution failed
4930,Database query execution failed,Database Issue,High,1.35,Cloud Team,In Progress,2025-08-30,database query execution failed
4931,Azure VM not responding,Cloud Issue,Medium,10.82,Cloud Team,Closed,2026-04-10,azure vm responding
4932,Internet speed extremely slow,Network Issue,Critical,5.88,Network Team,Open,2026-04-06,internet speed extremely slow
4933,SQL server connection timeout,Database Issue,High,8.89,Application Team,Closed,2026-02-13,sql server connection timeout
4934,Password reset link not working,Password Reset,Critical,2.39,Network Team,Resolved,2026-04-22,password reset link working
4935,Form submission failed,Application Bug,Low,1.3,Security Team,In Progress,2025-11-18,form submission failed
4936,Password reset link not working,Password Reset,High,2.74,Cloud Team,Resolved,2025-08-18,password reset link working
4937,Database query execution failed,Database Issue,High,10.33,Security Team,Closed,2025-07-23,database query execution failed
4938,Unable to connect to company VPN,VPN Access,High,3.84,Network Team,Resolved,2025-12-13,unable connect company vpn
4939,VPN disconnecting repeatedly,VPN Access,Critical,9.53,Security Team,Closed,2025-09-18,vpn disconnecting repeatedly
4940,Monitor display flickering,Hardware Issue,Medium,9.09,Cloud Team,Open,2025-08-25,monitor display flickering
4941,Laptop not turning on,Hardware Issue,High,2.77,Application Team,Open,2026-02-10,laptop turning
4942,Unable to connect to company VPN,VPN Access,Medium,1.57,Cloud Team,Closed,2025-07-02,unable connect company vpn
4943,Suspicious login detected,Security Incident,Medium,8.73,Application Team,Open,2026-02-26,suspicious login detected
4944,WiFi disconnecting frequently,Network Issue,High,9.11,Cloud Team,In Progress,2025-08-15,wifi disconnecting frequently
4945,Cloud storage access denied,Cloud Issue,High,5.1,Application Team,Resolved,2026-03-16,cloud storage access denied
4946,Monitor display flickering,Hardware Issue,Critical,2.54,Network Team,Closed,2025-07-18,monitor display flickering
4947,Unable to send company email,Email Issue,Medium,9.42,Database Team,In Progress,2025-09-06,unable send company email
4948,Forgot system password,Password Reset,Critical,6.11,Application Team,Resolved,2025-07-06,forgot system password
4949,SQL server connection timeout,Database Issue,Low,7.56,Application Team,Open,2025-10-09,sql server connection timeout
4950,Dashboard not loading correctly,Application Bug,Medium,4.09,Security Team,In Progress,2026-04-04,dashboard loading correctly
4951,AWS server instance down,Cloud Issue,High,7.01,Database Team,Open,2026-03-05,aws server instance
4952,Password reset link not working,Password Reset,Low,5.05,Security Team,Closed,2026-03-09,password reset link working
4953,Malware alert triggered,Security Incident,Critical,5.58,Network Team,Open,2026-05-05,malware alert triggered
4954,Malware alert triggered,Security Incident,High,4.81,IT Support,Resolved,2026-01-05,malware alert triggered
4955,VPN connection failed remotely,VPN Access,High,11.19,Application Team,Resolved,2026-05-31,vpn connection failed remotely
4956,Password reset link not working,Password Reset,Critical,2.35,Network Team,Closed,2026-04-13,password reset link working
4957,Unauthorized access attempt,Security Incident,Critical,6.49,Cloud Team,Open,2026-01-31,unauthorized access attempt
4958,VPN disconnecting repeatedly,VPN Access,Critical,2.19,Cloud Team,In Progress,2025-10-12,vpn disconnecting repeatedly
4959,WiFi disconnecting frequently,Network Issue,High,6.98,Security Team,Resolved,2025-07-16,wifi disconnecting frequently
4960,Unable to install software update,Software Issue,High,11.53,Database Team,Closed,2025-11-09,unable install software update
4961,Email attachments not opening,Email Issue,Medium,2.96,Security Team,Closed,2025-08-07,email attachments opening
4962,Unable to login after password reset,Password Reset,High,8.11,Security Team,Open,2025-11-22,unable login password reset
4963,WiFi disconnecting frequently,Network Issue,Critical,2.76,Security Team,Resolved,2026-02-07,wifi disconnecting frequently
4964,Azure VM not responding,Cloud Issue,Low,4.9,IT Support,Open,2025-07-21,azure vm responding
4965,Unable to access internal network,Network Issue,Low,3.35,Database Team,Open,2025-07-29,unable access internal network
4966,Internet speed extremely slow,Network Issue,Critical,7.39,Database Team,In Progress,2026-04-15,internet speed extremely slow
4967,VPN connection failed remotely,VPN Access,Medium,3.61,Security Team,Closed,2026-02-04,vpn connection failed remotely
4968,Form submission failed,Application Bug,High,5.61,Network Team,Resolved,2025-07-17,form submission failed
4969,Password reset link not working,Password Reset,Critical,5.34,IT Support,Closed,2025-11-09,password reset link working
4970,Unable to connect to company VPN,VPN Access,High,10.78,Application Team,Closed,2026-01-10,unable connect company vpn
4971,WiFi disconnecting frequently,Network Issue,Medium,8.26,Cloud Team,Closed,2025-10-20,wifi disconnecting frequently
4972,Password reset link not working,Password Reset,High,8.94,Security Team,Open,2025-10-09,password reset link working
4973,Form submission failed,Application Bug,Critical,5.03,Cloud Team,Resolved,2025-11-29,form submission failed
4974,Unable to install software update,Software Issue,Low,3.04,Network Team,Resolved,2026-05-25,unable install software update
4975,Suspicious login detected,Security Incident,High,3.14,Cloud Team,In Progress,2026-06-17,suspicious login detected
4976,Unable to connect to database,Database Issue,Medium,10.23,Cloud Team,Open,2025-11-10,unable connect database
4977,AWS server instance down,Cloud Issue,High,4.78,Network Team,In Progress,2025-09-17,aws server instance
4978,Unable to access internal network,Network Issue,Low,10.13,Application Team,Resolved,2026-03-16,unable access internal network
4979,VPN disconnecting repeatedly,VPN Access,Low,3.18,Cloud Team,Closed,2026-05-19,vpn disconnecting repeatedly
4980,Software license expired,Software Issue,Medium,9.44,IT Support,Resolved,2025-12-17,software license expired
4981,Unable to connect to company VPN,VPN Access,Low,11.52,Network Team,Closed,2025-09-19,unable connect company vpn
4982,Malware alert triggered,Security Incident,Medium,6.45,Application Team,In Progress,2025-12-31,malware alert triggered
4983,Password reset link not working,Password Reset,High,6.28,Network Team,Closed,2026-05-07,password reset link working
4984,VPN connection failed remotely,VPN Access,Critical,10.37,IT Support,In Progress,2025-12-11,vpn connection failed remotely
4985,API returning unexpected error,Application Bug,High,11.7,Database Team,Closed,2025-12-07,api returning unexpected error
4986,VPN disconnecting repeatedly,VPN Access,High,6.45,Security Team,Open,2026-04-03,vpn disconnecting repeatedly
4987,Unable to access internal network,Network Issue,Critical,11.27,Database Team,Closed,2025-10-11,unable access internal network
4988,VPN connection failed remotely,VPN Access,High,9.76,Database Team,In Progress,2026-06-13,vpn connection failed remotely
4989,WiFi disconnecting frequently,Network Issue,Medium,9.76,Database Team,Resolved,2026-04-08,wifi disconnecting frequently
4990,Software license expired,Software Issue,High,2.43,Network Team,Resolved,2025-10-26,software license expired
4991,Azure VM not responding,Cloud Issue,Low,3.02,Application Team,Resolved,2025-12-07,azure vm responding
4992,Laptop not turning on,Hardware Issue,High,10.8,Security Team,Open,2025-11-07,laptop turning
4993,VPN disconnecting repeatedly,VPN Access,High,5.82,Cloud Team,Resolved,2026-03-14,vpn disconnecting repeatedly
4994,Database query execution failed,Database Issue,High,4.65,Cloud Team,Open,2025-11-11,database query execution failed
4995,Malware alert triggered,Security Incident,Critical,3.1,Security Team,In Progress,2025-08-29,malware alert triggered
4996,Unable to install software update,Software Issue,Low,7.24,Database Team,Closed,2025-06-23,unable install software update
4997,Unable to send company email,Email Issue,Critical,2.83,Network Team,Closed,2026-03-04,unable send company email
4998,Malware alert triggered,Security Incident,Medium,11.1,Cloud Team,In Progress,2026-01-23,malware alert triggered
4999,Password reset link not working,Password Reset,Medium,1.44,Network Team,Resolved,2025-08-24,password reset link working
